No,id,created_at,content,cleaned_content,Inset_Label,Inset_Score,IndoBERT_Label,IndoBERT_Confidence,Status_Kesesuaian,Manual_Label
193,28327803,2026-02-11 22:16:51,$BBCA merayappp,merayap,Negatif (-1),-3.0,Negatif (-1),0.4561,SAMA ✅,
194,15884156,2024-09-26 12:38:36,"Udah niat buat rutin invest tiap bulan  di saham bank kek $BBRI $BMRI $BBCA $BBNI, udah jalan 2 bulan, karena masih pemula jadi tiap menit mantengin muluu karena turun wkwk 😭🤣 , tapi itung2 latihan mental juga sih, liat porto merah ama minus, bismillah kuat dan bisa lanjut investasi terus sampek tua😁",niat rutin invest saham bank kek jalan pemula menit mantengin muluu turun wkwk rugi turun itung latihan mental sih liat porto turun ama minus bismillah kuat investasi sampek tua,Negatif (-1),-14.0,Negatif (-1),0.4556,SAMA ✅,
195,32534197,2026-06-08 17:01:39,$BBCA amsiong ini,amsiong,Netral (0),0.0,Negatif (-1),0.4661,BEDA ⚠️,
196,28240207,2026-02-10 15:35:11,"$BBCA Ditahan di 7500, tapi kalo di menit akhir biasanya suka ada yang agak panik",ditahan kalo menit suka panik,Negatif (-1),-0.5,Negatif (-1),0.4509,SAMA ✅,
197,31263206,2026-05-05 17:27:58,"$BBRI $BMRI $BBCA

i like said so many times ya,

asing keluar akan pasti kembali lg, its just a matter of time.....yang RDN nya masih pegang duit dan sudah serok di harga bawah 3000, ya full senyum.

saat asing keluar mereka melihat potensi di luar yang lagi naik daun yaitu di bursa Vietnam dll....but mereka jg masih open dengan semua peluang, apalg liat harga bigbanks kita yg murah sekarang ini.

saat asing kembali masuk ke bursa indonesia ? menurut kalian mereka bakal balik ke mana? ya tentu yg berfundamental bagus, bukan gorengan lah.....dan 2 hari ini sudah jadi pembalikan di BBRI, asing sudah mulai akumulasi kembali, BBNI malah duluan diakumulasi oleh asing sejak bbrp hari lalu.

nah yg jadi pertanyaan, apakah harga naik hari ini hanya utk dibanting lagi di kemudian hari? maybe yes maybe no, tapi apakah asing akan terus seperti itu selanjutnya, saya yakin 100% tidak akan.

keputusan MSCI akan jadi penentuan di bulan Juni, dan menurut saya sangat kecil sekali indo bakal turun ke frontier market. indo akan tetap di emerging market.",like said so many times ya asing lg its just matter of time rdn nya pegang duit beli harga ya full senyum asing potensi daun bursa vietnam dll but jg open peluang apalg liat harga bigbanks yg murah asing masuk bursa indonesia ya yg berfundamental bagus bukan gorengan pembalikan bbri asing akumulasi bbni duluan diakumulasi asing bbrp yg harga turun rugi maybe yes maybe no asing tidak keputusan msci penentuan juni indo turun frontier market indo emerging market,Positif (+1),11.5,Negatif (-1),0.4914,BEDA ⚠️,
198,19742829,2025-07-31 15:30:53,"$BBCA $BBRI
longsor ges? 
laba turun? 
rekening diblokir PPATK? 

dah ges sabar masih ada saham migas termurah se IHSG yaitu $MTFN
boleh di cek ajah gue bicara fakta
selama ARTI belum dibuka suspend, MTFN adalah saham dengan harga termurah perlembarnya. 

Bisa dicek validasinya, gue bicara fakta.",turun ges laba turun rekening diblokir ppatk ges sabar saham migas termurah ihsg cek ajah gue bicara fakta arti belum dibuka suspend mtfn saham harga termurah perlembarnya dicek validasinya gue bicara fakta,Negatif (-1),-3.0,Negatif (-1),0.4845,SAMA ✅,
199,25659302,2026-01-02 11:07:31,"@Sandiantonio14 entar, gua sedia duit tunai dulu, mau borong $BBCA kalau bener mau ke 7.000,-",entar gua sedia duit tunai borong bener,Positif (+1),7.0,Negatif (-1),0.4408,BEDA ⚠️,
200,29203937,2026-03-04 09:07:14,"$ITMG ayoo ARA dong.. udah lama gak liat ini saham ARA
$BBCA $BBRI",ayoo tidak liat saham,Negatif (-1),-2.0,Negatif (-1),0.4539,SAMA ✅,
201,8749251,2022-05-31 17:42:06,"JAKARTA, KOMPAS.com – Indeks Harga Saham Gabungan (IHSG) berakhir menguat pada perdagangan di Bursa Efek Indonesia (BEI), Selasa (31/5/2022). IHSG sepanjang hari ini tidak sekalipun menyentuh zona merah. IHSG ditutup naik 111,4 poin (1,58 persen) pada level 7.148,97. Asing tercatat melakukan aksi ...",jakarta kompas com indeks harga saham gabungan ihsg menguat perdagangan bursa efek indonesia bei selasa ihsg tidak menyentuh zona turun ihsg ditutup poin persen level asing tercatat aksi,Positif (+1),3.0,Negatif (-1),0.4557,BEDA ⚠️,
202,33635614,2026-07-13 07:59:45,"IHSG dari Papan Bawah, Sempat Bangkit, Lalu Jadi Juru Kunci Dunia

Lanjutan dari postingan sebelumnya di External Community Pintar Nyangkut di Telegram dengan Kode External Community A38138 https://stockbit.com/post/13223345

Sedih sebenarnya melihat posisi bursa IHSG yang jadi paling bontot dalam list peringkat 35 bursa terbesar dunia. Meskipun berada dalam posisi terakhir dan jadi bursa dengan return terburuk di 35 bursa besar dunia, saya tetap cinta IHSG karena udah terlanjur nyangkut. Karena kenapa? Karena orang desa tidak punya dollar dan tidak punya saham dan tidak bermimpi kaya tapi hidup layak dan jarang makan ayam dan telur. 🗿

Indeks Harga Saham Gabungan (IHSG) sebenarnya sempat bangkit sangat kuat pada 2025, tetapi kebangkitannya terlalu bergantung pada segelintir saham. Begitu saham-saham penopang tersebut berbalik arah pada 2026, IHSG langsung jatuh dari papan tengah menjadi posisi terakhir dalam perbandingan bursa global versi statistik Bursa Efek Indonesia (BEI). Upgrade skill https://cutt.ly/Ve3nZHZf

Mover dalam pembahasan ini adalah saham yang memberikan tambahan poin terbesar kepada IHSG. Laggard adalah saham yang paling banyak mengurangi poin indeks. Jadi, bukan sekadar saham dengan kenaikan atau penurunan harga paling besar.

🌍 Tahun 2024, IHSG Sudah Mulai Tertinggal
Sepanjang 2024, IHSG turun 2,65% dan berada di peringkat 31 dari 35 bursa dunia. Di Asia Pasifik, Indonesia menempati posisi 12 dari 13. Di ASEAN, IHSG menjadi yang terakhir.

Padahal, banyak bursa dunia mencetak return dua digit. Rata-rata kenaikan 10 bursa terbaik mencapai sekitar 22,24%. IHSG tertinggal hampir 25 poin persentase dari kelompok pemimpin.

🏆 Sepuluh bursa terbaik 2024
1. 🇹🇷 Turki naik 32,39%.
2. 🇹🇼 Taiwan naik 29,33%.
3. 🇦🇪 Uni Emirat Arab naik 27,26%.
4. 🇮🇱 Israel naik 26,83%.
5. 🇯🇵 Jepang naik 19,22%.
6. 🇩🇪 Jerman naik 18,85%.
7. 🇭🇰 Hong Kong naik 17,56%.
8. 🇨🇦 Kanada naik 17,47%.
9. 🇸🇬 Singapura naik 17,14%.
10. 🇨🇴 Kolombia naik 16,31%.

Indonesia hanya lebih baik daripada Prancis, Korea Selatan, Brasil, dan Meksiko dalam daftar tersebut. Menariknya, Korea yang berada di papan bawah pada 2024 justru akan berubah menjadi juara pada periode berikutnya. Ini menunjukkan bahwa kepemimpinan pasar global bisa berputar dengan sangat cepat. Upgrade skill https://cutt.ly/Ve3nZHZf

IHSG memang hanya turun 2,65%, tetapi angka tersebut menutupi perpecahan besar di dalam pasar. Saham-saham konglomerasi, petrokimia, energi terbarukan, mineral, dan properti menahan indeks. Pada saat bersamaan, bank besar, telekomunikasi, semen, konsumer, dan saham-saham yang lebih banyak dimiliki investor justru jatuh.

🚀 Mover terbesar IHSG 2024
• $DSSA naik 362,50% dan menambah 102,59 poin.
• TPIA naik 42,86% dan menambah 77,11 poin.
• BREN naik 24,08% dan menambah 70,38 poin.
• PANI naik 226,53% dan menambah 55,73 poin.
• AMMN naik 29,39% dan menambah 53,61 poin.
• BRMS naik 103,53% dan menambah 30,96 poin.
• DNET naik 91,49% dan menambah 22,35 poin.
• $BBCA naik 2,93% dan menambah 21,32 poin.
• UNTR naik 18,34% dan menambah 14 poin.
• INDF naik 19,38% dan menambah 12,87 poin.

💥 Laggard terbesar IHSG 2024
• $BBRI turun 28,73% dan mengurangi 181,36 poin.
• TLKM turun 31,39% dan mengurangi 143,62 poin.
• BBNI turun 19,07% dan mengurangi 36,80 poin.
• ASII turun 13,27% dan mengurangi 34,43 poin.
• GOTO turun 18,60% dan mengurangi 32,21 poin.
• MDKA turun 40,19% dan mengurangi 31,41 poin.
• BMRI turun 5,79% dan mengurangi 29,92 poin.
• BRPT turun 30,83% dan mengurangi 26,13 poin.
• SMGR turun 48,59% dan mengurangi 25,25 poin.
• UNVR turun 46,60% dan mengurangi 21,97 poin.
Upgrade skill https://cutt.ly/Ve3nZHZf

Sepuluh mover memberikan sekitar 460,92 poin, sedangkan sepuluh laggard menghapus sekitar 563,10 poin. BBRI dan TLKM saja mengurangi hampir 325 poin. Ini sebabnya banyak investor merasa portofolionya jauh lebih buruk daripada penurunan IHSG yang hanya 2,65%. 

🚀 Tahun 2025, IHSG Bangkit tetapi Belum Jadi Juara
Tahun 2025 menjadi kebalikan dari 2024. IHSG naik 22,13% dan menutup tahun di level 8.646,938. Posisi Indonesia membaik dari peringkat 31 menjadi peringkat 19 dari 35 bursa dunia.

Di Asia Pasifik, IHSG naik ke posisi ketujuh. Di ASEAN, Indonesia berada di posisi ketiga, masih di bawah Vietnam dan Singapura.

Masalahnya, kenaikan 22,13% ternyata belum cukup istimewa secara global. Rata-rata 10 bursa terbaik dunia naik hampir 47%. Korea Selatan bahkan melesat 75,63%, lebih dari tiga kali return IHSG.

🏆 Sepuluh bursa terbaik 2025
1. 🇰🇷 Korea Selatan naik 75,63%.
2. 🇮🇱 Israel naik 52,83%.
3. 🇨🇴 Kolombia naik 52,81%.
4. 🇪🇸 Spanyol naik 49,68%.
5. 🇵🇱 Polandia naik 47,06%.
6. 🇦🇹 Austria naik 45,41%.
7. 🇻🇳 Vietnam naik 39,48%.
8. 🇿🇦 Afrika Selatan naik 38,54%.
9. 🇮🇪 Irlandia naik 34,53%.
10. 🇧🇷 Brasil naik 33,95%.

Korea berubah dari salah satu bursa terburuk pada 2024 menjadi bursa terbaik pada 2025. Sebaliknya, Turki yang menjadi juara 2024 tidak masuk 10 besar pada 2025. Pergantian ini memperlihatkan bahwa investor global terus merotasi modal dari negara yang sudah mahal menuju pasar yang memiliki katalis baru. Upgrade skill https://cutt.ly/Ve3nZHZf

Di Indonesia, reli 2025 terlihat mengagumkan dari luar, tetapi mesinnya sangat terkonsentrasi. Sepuluh saham terbesar menyumbang sekitar 1.113,88 poin atau 71,1% dari total kenaikan IHSG sebesar 1.567 poin.

🚀 Mover terbesar IHSG 2025
• DSSA naik 172,97% dan menambah 246,67 poin.
• DCII naik 375,06% dan menambah 200,49 poin.
• BRPT naik 255,43% dan menambah 147,10 poin.
• BRMS naik 217,92% dan menambah 88,86 poin.
• FILM naik 297,70% dan menambah 86,82 poin.
• TLKM naik 28,41% dan menambah 85,18 poin.
• ASII naik 36,73% dan menambah 77,99 poin.
• MORA naik 2.463,83% dan menambah 68,14 poin.
• BUMI naik 210,17% dan menambah 62,08 poin.
• PTRO naik 296,26% dan menambah 50,55 poin.

💥 Laggard terbesar IHSG 2025
• BBCA turun 16,54% dan mengurangi 97,39 poin.
• BYAN turun 22,47% dan mengurangi 76,81 poin.
• AMMN turun 24,19% dan mengurangi 65,89 poin.
• BBRI turun 10,29% dan mengurangi 64,90 poin.
• BMRI turun 10,53% dan mengurangi 57,21 poin.
• AMRT turun 30,70% dan mengurangi 38,24 poin.
• ICBP turun 27,91% dan mengurangi 17,36 poin.
• ADRO turun 25,51% dan mengurangi 16,10 poin.
• PANI turun 20,96% dan mengurangi 14,41 poin.
• GOTO turun 8,57% dan mengurangi 13,63 poin.
Upgrade skill https://cutt.ly/Ve3nZHZf

Di sinilah keanehan IHSG 2025 terlihat. Indeks naik 22,13%, tetapi bank-bank besar seperti BBCA, BBRI, dan BMRI justru menjadi laggard. LQ45 hanya naik 2,41%, jauh di bawah IHSG. Jadi, kenaikan indeks lebih mencerminkan lonjakan beberapa saham berk kapitalisasi besar daripada pesta yang dinikmati seluruh pasar. 

🩸 YTD 2026, Mantan Pahlawan Bursa Berubah Menjadi Penekan Bursa 

Sampai 10 Juli 2026, IHSG turun 31,49% dan berada di peringkat 35 dari 35 bursa dunia yang dibandingkan. Di Asia Pasifik, Indonesia berada di posisi 13 dari 13. Di ASEAN, IHSG kembali ke posisi terakhir.

Sementara IHSG jatuh lebih dari 30%, Korea Selatan naik 77,40%, Taiwan naik 56,59%, dan Jepang naik 36,19%. Rata-rata return 10 bursa terbaik mencapai sekitar 31,17%. Selisih antara rata-rata kelompok terbaik dan IHSG mencapai sekitar 62,66 poin persentase.

🏆 Sepuluh bursa terbaik YTD 10 Juli 2026
1. 🇰🇷 Korea Selatan naik 77,40%.
2. 🇹🇼 Taiwan naik 56,59%.
3. 🇯🇵 Jepang naik 36,19%.
4. 🇹🇭 Thailand naik 28,73%.
5. 🇹🇷 Turki naik 26,93%.
6. 🇦🇹 Austria naik 21,66%.
7. 🇵🇱 Polandia naik 19,87%.
8. 🇸🇬 Singapura naik 17,72%.
9. 🇳🇴 Norwegia naik 14,50%.
10. 🇪🇸 Spanyol naik 12,08%.

Kekuatan pasar dunia pada 2026 bergeser ke Asia Timur. Korea, Taiwan, dan Jepang menguasai tiga posisi teratas. Bahkan Thailand yang pada 2025 turun 10,04% mampu berbalik naik 28,73% dan menjadi terbaik di ASEAN. Indonesia justru bergerak berlawanan arah. Upgrade skill https://cutt.ly/Ve3nZHZf

Yang paling menyakitkan, banyak saham yang menjadi pahlawan 2025 justru berubah menjadi penghancur indeks pada 2026. DSSA, BRPT, BRMS, FILM, dan TPIA sebelumnya menopang kenaikan. Ketika arah harga berbalik, kontribusinya terhadap penurunan menjadi sangat besar.

🚀 Mover terbesar IHSG YTD 2026
• SMMA naik 47,76% dan menambah 48,23 poin.
• CASA naik 24,22% dan menambah 18,75 poin.
• ADRO naik 32,04% dan menambah 10,88 poin.
• MEGA naik 21,41% dan menambah 7,78 poin.
• MDKA naik 12,72% dan menambah 7,71 poin.
• MAPI naik 31,76% dan menambah 6,76 poin.
• AADI naik 17,20% dan menambah 3,88 poin.
• BHAT naik 38,28% dan menambah 3,45 poin.
• BOGA naik 45,74% dan menambah 3,09 poin.
• BDMN naik 67,61% dan menambah 2,75 poin.

💥 Laggard terbesar IHSG YTD 2026
• DSSA turun 80,57% dan mengurangi 287,43 poin.
• BREN turun 67,32% dan mengurangi 241,27 poin.
• BBCA turun 23,53% dan mengurangi 182,99 poin.
• BBRI turun 23,77% dan mengurangi 137,19 poin.
• TPIA turun 74,21% dan mengurangi 107,50 poin.
• TLKM turun 28,74% dan mengurangi 106,28 poin.
• FILM turun 88,93% dan mengurangi 99,96 poin.
• BRPT turun 50,46% dan mengurangi 94,29 poin.
• BRMS turun 54,09% dan mengurangi 89,06 poin.
• AMMN turun 45,37% dan mengurangi 83,65 poin.

Sepuluh mover positif hanya menambah sekitar 113,28 poin. Sepuluh laggard justru menghapus sekitar 1.429,62 poin. DSSA dan BREN saja mengurangi hampir 529 poin IHSG. Dengan ketimpangan sebesar ini, saham-saham yang naik tidak punya tenaga cukup untuk menahan kerusakan dari saham berkapitalisasi besar. 

🔄 Tiga Tahun, Tiga Wajah IHSG
📌 2024 menjadi fase retak dari dalam
IHSG terlihat hanya turun sedikit, tetapi bank, telekomunikasi, semen, dan saham konsumer sudah melemah. Indeks diselamatkan oleh beberapa saham konglomerasi dan komoditas.

📌 2025 menjadi fase reli terkonsentrasi
IHSG naik tinggi, tetapi LQ45 tertinggal jauh. Sebagian besar kenaikan datang dari DSSA, DCII, BRPT, BRMS, FILM, dan beberapa saham lain yang melonjak ratusan hingga ribuan persen.
Upgrade skill https://cutt.ly/Ve3nZHZf

📌 2026 menjadi fase pembalikan parah 
Saham yang sebelumnya mengangkat indeks berbalik menjadi beban terbesar. Pada saat yang sama, bank besar ikut jatuh. IHSG akhirnya kehilangan dua mesin sekaligus, yaitu saham konglomerasi dan saham perbankan.

Jadi, masalah utama IHSG bukan semata-mata kurangnya saham yang naik. Masalahnya adalah bobot saham yang jatuh jauh lebih besar daripada bobot saham yang masih bertahan. Saat 10 saham positif hanya menambah 113 poin tetapi 10 saham negatif menghapus 1.430 poin, pasar seperti disuruh mendaki sambil membawa karung semen.

Tetap cinta IHSG tentu tidak salah. Namun, cinta kepada pasar modal sebaiknya tidak berubah menjadi kesetiaan buta kepada saham yang struktur trennya sudah rusak. Ngangkut boleh menjadi bahan bercanda, tetapi manajemen risiko tetap harus serius. Karena kenapa? Karena orang desa tidak punya dollar dan tidak punya saham dan tidak bermimpi kaya tapi hidup layak 🗿 

This is not financial advice. Ini bukan rekomendasi penasihat investasi untuk jual dan beli saham. Keputusan ada di tangan masing-masing investor. 

Untuk diskusi lebih lanjut bisa lewat External Community Pintar Nyangkut di Telegram dengan mendaftarkan diri ke External Community menggunakan kode: A38138
Link Panduan https://stockbit.com/post/13223345

Kunjungi Insight Pintar Nyangkut di sini https://cutt.ly/ne0pqmLm

Disclaimer: http://bit.ly/3RznNpU",ihsg papan bangkit juru kunci dunia lanjutan postingan external community pintar rugi telegram kode external community sedih posisi bursa ihsg bontot list peringkat bursa terbesar dunia posisi bursa return terburuk bursa dunia cinta ihsg terlanjur rugi orang desa tidak dollar tidak saham tidak bermimpi kaya hidup layak jarang makan ayam telur indeks harga saham gabungan ihsg bangkit kuat kebangkitannya bergantung segelintir saham saham saham penopang berbalik ihsg langsung jatuh papan posisi perbandingan bursa global versi statistik bursa efek indonesia bei upgrade skill mover pembahasan saham tambahan poin terbesar ihsg laggard saham mengurangi poin indeks bukan saham kenaikan penurunan harga ihsg tertinggal ihsg turun peringkat bursa dunia asia pasifik indonesia menempati posisi asean ihsg bursa dunia mencetak return digit kenaikan bursa terbaik mencapai ihsg tertinggal poin persentase kelompok pemimpin sepuluh bursa terbaik turki taiwan uni emirat arab israel jepang jerman hong kong kanada singapura kolombia indonesia prancis korea selatan brasil meksiko daftar menariknya korea papan berubah juara periode kepemimpinan pasar global berputar cepat upgrade skill ihsg turun angka menutupi perpecahan pasar saham saham konglomerasi petrokimia energi terbarukan mineral properti menahan indeks bersamaan bank telekomunikasi semen konsumer saham saham dimiliki investor jatuh untung mover terbesar ihsg menambah poin tpia menambah poin bren menambah poin pani menambah poin ammn menambah poin brms menambah poin dnet menambah poin menambah poin untr menambah poin indf menambah poin laggard terbesar ihsg turun mengurangi poin tlkm turun mengurangi poin bbni turun mengurangi poin asii turun mengurangi poin goto turun mengurangi poin mdka turun mengurangi poin bmri turun mengurangi poin brpt turun mengurangi poin smgr turun mengurangi poin unvr turun mengurangi poin upgrade skill sepuluh mover poin sepuluh laggard menghapus poin bbri tlkm mengurangi poin investor portofolionya buruk penurunan ihsg untung ihsg bangkit belum juara kebalikan ihsg menutup level posisi indonesia membaik peringkat peringkat bursa dunia asia pasifik ihsg posisi ketujuh asean indonesia posisi ketiga vietnam singapura kenaikan belum istimewa global bursa terbaik dunia korea selatan melesat kali return ihsg sepuluh bursa terbaik korea selatan israel kolombia spanyol polandia austria vietnam afrika selatan irlandia brasil korea berubah salah bursa terburuk bursa terbaik turki juara tidak masuk pergantian investor global merotasi modal negara mahal pasar memiliki katalis upgrade skill indonesia reli mengagumkan mesinnya terkonsentrasi sepuluh saham terbesar menyumbang poin total kenaikan ihsg poin untung mover terbesar ihsg dssa menambah poin dcii menambah poin brpt menambah poin brms menambah poin film menambah poin tlkm menambah poin asii menambah poin mora menambah poin bumi menambah poin ptro menambah poin laggard terbesar ihsg bbca turun mengurangi poin byan turun mengurangi poin ammn turun mengurangi poin bbri turun mengurangi poin bmri turun mengurangi poin amrt turun mengurangi poin icbp turun mengurangi poin adro turun mengurangi poin pani turun mengurangi poin goto turun mengurangi poin upgrade skill keanehan ihsg indeks bank bank bbca bbri bmri laggard lq ihsg kenaikan indeks mencerminkan lonjakan saham berk kapitalisasi pesta dinikmati pasar rugi turun ytd mantan pahlawan bursa berubah penekan bursa juli ihsg turun peringkat bursa dunia dibandingkan asia pasifik indonesia posisi asean ihsg posisi ihsg jatuh korea selatan taiwan jepang return bursa terbaik mencapai selisih kelompok terbaik ihsg mencapai poin persentase sepuluh bursa terbaik ytd juli korea selatan taiwan jepang thailand turki austria polandia singapura norwegia spanyol kekuatan pasar dunia bergeser asia timur korea taiwan jepang menguasai posisi teratas thailand turun berbalik terbaik asean indonesia bergerak berlawanan upgrade skill menyakitkan saham pahlawan berubah penghancur indeks dssa brpt brms film tpia menopang kenaikan harga berbalik kontribusinya penurunan untung mover terbesar ihsg ytd smma menambah poin casa menambah poin adro menambah poin mega menambah poin mdka menambah poin mapi menambah poin aadi menambah poin bhat menambah poin boga menambah poin bdmn menambah poin laggard terbesar ihsg ytd dssa turun mengurangi poin bren turun mengurangi poin bbca turun mengurangi poin bbri turun mengurangi poin tpia turun mengurangi poin tlkm turun mengurangi poin film turun mengurangi poin brpt turun mengurangi poin brms turun mengurangi poin ammn turun mengurangi poin sepuluh mover positif menambah poin sepuluh laggard menghapus poin dssa bren mengurangi poin ihsg ketimpangan saham saham tidak tenaga menahan kerusakan saham berkapitalisasi wajah ihsg fase retak ihsg turun bank telekomunikasi semen saham konsumer melemah indeks diselamatkan saham konglomerasi komoditas fase reli terkonsentrasi ihsg lq tertinggal kenaikan dssa dcii brpt brms film saham melonjak ratusan ribuan persen upgrade skill fase pembalikan jelek saham mengangkat indeks berbalik beban terbesar bank jatuh ihsg kehilangan mesin saham konglomerasi saham perbankan utama ihsg bukan mata kurangnya saham bobot saham jatuh bobot saham bertahan saham positif menambah poin saham negatif menghapus poin pasar disuruh mendaki membawa karung semen cinta ihsg tidak salah cinta pasar modal tidak berubah kesetiaan buta saham struktur trennya rusak ngangkut bahan bercanda manajemen risiko serius orang desa tidak dollar tidak saham tidak bermimpi kaya hidup layak this is not financial advice bukan rekomendasi penasihat investasi jual beli saham keputusan tangan investor diskusi external community pintar rugi telegram mendaftarkan external community kode link panduan kunjungi insight pintar rugi disclaimer,Positif (+1),90.0,Negatif (-1),0.4427,BEDA ⚠️,
203,26984693,2026-01-22 05:15:15,"Keterbukaan Informasi
 $PART memperoleh fasilitas plafon kredit dari $BBCA senilai Rp277 miliar, meningkat signifikan dari sebelumnya sebesar Rp122 miliar.
Nilai plafon ini setara dengan sekitar 166% dari total ekuitas perusahaan, dengan suku bunga pinjaman di kisaran 8,0–8,25% per tahun.

Katalis Potensial
PART berpotensi memperoleh revenue growth dari proyek food tray untuk program MBG (Makanan Bergizi Gratis).
Saat ini market terlihat terlalu fokus pada isu proyek WTE (Waste to Energy), sehingga kurang menyadari adanya potensi proyek lain seperti MBG yang secara nilai dan kesinambungan bisa cukup menarik.
Jika menilik sejarah pada periode pertama pemerintahan Jokowi, saham-saham konstruksi BUMN sempat mengalami kenaikan signifikan berkat sentimen proyek infrastruktur pemerintah.
Apabila pendapatan dari proyek food tray sudah mulai terealisasi dan tercermin dalam laporan keuangan—idealnya pada LK Q4 2025—maka tidak menutup kemungkinan PART berpotensi mengalami rerating atau kenaikan harga saham",keterbukaan informasi memperoleh fasilitas plafon kredit senilai rp miliar meningkat signifikan rp miliar nilai plafon setara total ekuitas perusahaan suku bunga pinjaman kisaran katalis potensial part berpotensi memperoleh revenue growth proyek food tray program mbg makanan bergizi gratis market fokus isu proyek wte waste to energy kurang menyadari potensi proyek mbg nilai kesinambungan menarik menilik sejarah periode pemerintahan jokowi saham saham konstruksi bumn mengalami kenaikan signifikan berkat sentimen proyek infrastruktur pemerintah pendapatan proyek food tray terealisasi tercermin laporan keuangan idealnya lk tidak menutup part berpotensi mengalami rerating kenaikan harga saham,Positif (+1),44.0,Negatif (-1),0.5267,BEDA ⚠️,
204,24833669,2025-12-13 10:48:10,"Saham bagus sedang diobral.
Investor mustinya tahu harus ngapain.

Ibarat dagang, kalau dpt harga diskon dr supplier atau principal harusnya ente tahu harus ngapain.

Baca di IG @theturtleinvesting

Random:
$BBCA $BUMI $ANTM",saham bagus diobral investor mustinya ngapain dagang dpt harga diskon supplier principal ente ngapain baca ig random,Positif (+1),4.0,Negatif (-1),0.5063,BEDA ⚠️,
205,13292606,2023-12-15 13:33:31,"pingin profit dari dividen saja syukur"" kaya $BBCA mungkin g ya",pingin untung dividen untung syukur kaya tidak ya,Positif (+1),16.0,Negatif (-1),0.4343,BEDA ⚠️,
206,22221817,2025-10-15 08:46:27,"setuju, dapet sih harga segitu di $BBCA di 5,000an🔥🔥🔥",setuju dapet sih harga segitu an untung untung untung,Positif (+1),15.0,Negatif (-1),0.4146,BEDA ⚠️,
207,6903983,2021-08-09 12:25:49,"Tolong ingetin juga  orang yang pake celana pendek $BBCA jangan mentang2 udah enak sekian tahun so eksklusif trus merasa gak bisa tumbangggg, im warning you yahh sebelum terlambat :grin::grin: apaan seh yg dibela2in ama para donatur bbca  ",tolong ingetin orang pake celana pendek jangan mentang enak sekian so eksklusif trus tidak tumbang im warning you yahh terlambat grin grin seh yg dibela in ama donatur bbca,Positif (+1),6.0,Negatif (-1),0.4976,BEDA ⚠️,
208,21977039,2025-10-09 15:03:00,$BBCA belum ke jemput udah naik kwkwkw,belum jemput kwkwkw,Netral (0),0.0,Negatif (-1),0.4411,BEDA ⚠️,
209,7257662,2021-09-29 10:25:49,"Jakarta, CNBC Indonesia - Indeks Harga Saham Gabungan (IHSG) anjlok pada pembukaan perdagangan Rabu (29/9/2021) menyusul Wall Street yang ditutup ambrol dini hari tadi.IHSG dibuka melemah 0,2% ke level 6.100,83. Hingga lima menit pasca perdagangan dibuka indeks masih berada di zona merah dengan kore...",jakarta cnbc indonesia indeks harga saham gabungan ihsg turun pembukaan perdagangan rabu menyusul wall street ditutup ambrol ihsg dibuka melemah level menit pasca perdagangan dibuka indeks zona turun kore,Negatif (-1),-9.0,Negatif (-1),0.4956,SAMA ✅,
210,29794382,2026-03-27 20:13:41,"$BBCA Jadi Saham yang Paling Dibenci Aseng di 27 Maret 2026

Exit hari ini 1,13 Triliun
Udah 5 hari berturut-turut aseng Exit.

Padahal hari ini cum date dividen, aseng malah lari dari BBCA. Ndak niat dapat dividen aseng nya ya? 🤔
Malas urus coretax? Malas bayar pajak dividen? Malas lapor reinvestasi dividen? 🤔

Selama Maret ini hanya 4 hari net buy aseng, sisanya net sell semua.

Tapi hebatnya adalah seng aseng Exit 1 Triliun lebih, lokal sanggup tampung. Ngeri, the power of lokal. ✊

Ini bukan rekomendasi jual dan beli saham. Keputusan ada di tangan masing-masing investor. 

Untuk diskusi lebih lanjut bisa lewat External Community Pintar Nyangkut di Telegram dengan mendaftarkan diri ke External Community menggunakan kode: A38138
Link Panduan https://stockbit.com/post/13223345

Kunjungi Insight Pintar Nyangkut di sini https://cutt.ly/ne0pqmLm

Disclaimer: http://bit.ly/3RznNpU",saham dibenci aseng maret exit triliun aseng exit cum date dividen untung aseng lari bbca ndak niat dividen untung aseng nya ya malas urus coretax malas bayar pajak dividen untung malas lapor reinvestasi dividen untung maret net buy aseng sisanya net sell hebatnya seng aseng exit triliun lokal sanggup tampung ngeri the power of lokal bukan rekomendasi jual beli saham keputusan tangan investor diskusi external community pintar rugi telegram mendaftarkan external community kode link panduan kunjungi insight pintar rugi disclaimer,Positif (+1),11.0,Negatif (-1),0.4916,BEDA ⚠️,
211,31939128,2026-05-20 16:48:04,"Quote $IHSG dari GPT : ""IHSG hari ini mengajarkan satu hal: sentimen bisa mengangkat harapan, tetapi uang besar tetap menunggu kepastian.” $BBCA $BBTN Eaa.. ea..",quote gpt ihsg mengajarkan sentimen mengangkat harapan uang menunggu kepastian eaa ea,Negatif (-1),-5.0,Negatif (-1),0.4859,SAMA ✅,
212,15210854,2024-07-09 18:34:29,"malam, mau tanya dong cara hitung P&L% di Ms.Excel gimana ya? minta rumusnya dong 🙏

$BMRI $BBNI $BBRI $BBCA",malam hitung ms excel gimana ya rumusnya,Positif (+1),4.0,Negatif (-1),0.4309,BEDA ⚠️,
